date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:47:34	19886/19886	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:51:40%20GMT	https://www.computerhope.com/jargon/m/mothboar.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/m/mothboar.html	(from https://www.computerhope.com/jargon.htm)
22:47:34	20876/20876	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:59:36%20GMT	https://www.computerhope.com/jargon/s/stordevi.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/s/stordevi.html	(from https://www.computerhope.com/jargon.htm)
22:47:34	22601/22601	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:45:54%20GMT	https://www.computerhope.com/jargon/h/harddriv.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/h/harddriv.html	(from https://www.computerhope.com/jargon.htm)
22:47:34	11176/11176	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:39:49%20GMT	https://www.computerhope.com/jargon/c/controlp.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/c/controlp.html	(from https://www.computerhope.com/jargon.htm)
22:47:35	14498/14498	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:56:23%20GMT	https://www.computerhope.com/jargon/r/ram.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/r/ram.html	(from https://www.computerhope.com/jargon.htm)
22:47:35	16455/16455	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:45:56%20GMT	https://www.computerhope.com/jargon/h/hardware.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/h/hardware.html	(from https://www.computerhope.com/jargon.htm)
22:47:35	20931/20931	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:59:01%20GMT	https://www.computerhope.com/jargon/s/software.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/s/software.html	(from https://www.computerhope.com/jargon.htm)
22:47:36	18773/18773	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:40:03%20GMT	https://www.computerhope.com/jargon/c/cpu.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/jargon/c/cpu.html	(from https://www.computerhope.com/jargon.htm)
22:47:36	44895/44895	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Mar%202014%2010:13:02%20GMT	https://www.computerhope.com/cdn/computer-history.jpg	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/cdn/computer-history.jpg	(from https://www.computerhope.com/history/)
22:47:36	13017/13017	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20Jan%202020%2007:00:01%20GMT	https://www.computerhope.com/history/index.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/index-2.html	(from https://www.computerhope.com/history/)
22:47:36	9290/9290	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:09:14%20GMT	https://www.computerhope.com/historyq.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/historyq.html	(from https://www.computerhope.com/history/)
22:47:37	14459/14459	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:46%20GMT	https://www.computerhope.com/history/laptop.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/laptop.html	(from https://www.computerhope.com/history/)
22:47:37	13711/13711	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:44%20GMT	https://www.computerhope.com/history/dos.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/dos.html	(from https://www.computerhope.com/history/)
22:47:37	17170/17170	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:49%20GMT	https://www.computerhope.com/history/windows.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/windows.html	(from https://www.computerhope.com/history/)
22:47:38	13642/13642	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:46%20GMT	https://www.computerhope.com/history/macos.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/macos.html	(from https://www.computerhope.com/history/)
22:47:38	22174/22174	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:48%20GMT	https://www.computerhope.com/history/unix.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/unix.html	(from https://www.computerhope.com/history/)
22:47:38	24667/24667	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:45%20GMT	https://www.computerhope.com/history/internet.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/internet.html	(from https://www.computerhope.com/history/)
22:47:38	13741/13741	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:47%20GMT	https://www.computerhope.com/history/motherboard.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/motherboard.html	(from https://www.computerhope.com/history/)
22:47:39	35802/35802	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:47%20GMT	https://www.computerhope.com/history/processor.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/processor.html	(from https://www.computerhope.com/history/)
22:47:39	16814/16814	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:46%20GMT	https://www.computerhope.com/history/memory.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/memory.html	(from https://www.computerhope.com/history/)
22:47:39	12736/12736	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:45%20GMT	https://www.computerhope.com/history/hdd.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/hdd.html	(from https://www.computerhope.com/history/)
22:47:39	22222/22222	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:44%20GMT	https://www.computerhope.com/history/datastor.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/datastor.html	(from https://www.computerhope.com/history/)
22:47:40	10810/10810	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:48%20GMT	https://www.computerhope.com/history/usb.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/usb.html	(from https://www.computerhope.com/history/)
22:47:40	12585/12585	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:46%20GMT	https://www.computerhope.com/history/monitor.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/monitor.html	(from https://www.computerhope.com/history/)
22:47:40	12735/12735	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:47%20GMT	https://www.computerhope.com/history/printer.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/printer.html	(from https://www.computerhope.com/history/)
22:47:41	17316/17316	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:47%20GMT	https://www.computerhope.com/history/network.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/network.html	(from https://www.computerhope.com/history/)
22:47:41	12966/12966	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:44%20GMT	https://www.computerhope.com/history/cellphone.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/cellphone.html	(from https://www.computerhope.com/history/)
22:47:41	22941/22941	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:48%20GMT	https://www.computerhope.com/history/programming.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/programming.html	(from https://www.computerhope.com/history/)
22:47:41	51442/51442	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:45%20GMT	https://www.computerhope.com/history/game.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/game.html	(from https://www.computerhope.com/history/)
22:47:42	14940/14940	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:49%20GMT	https://www.computerhope.com/history/virus.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/virus.html	(from https://www.computerhope.com/history/)
22:47:42	16058/16058	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:25:48%20GMT	https://www.computerhope.com/people/index.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/people/index-2.html	(from https://www.computerhope.com/history/)
22:47:42	10911/10911	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:44%20GMT	https://www.computerhope.com/history/bc.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/bc.html	(from https://www.computerhope.com/history/)
22:47:43	11351/11351	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:42%20GMT	https://www.computerhope.com/cgi-bin/history.pl	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/cgi-bin/history.html	(from https://www.computerhope.com/history/)
22:47:43	9414/9414	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:23%20GMT	https://www.computerhope.com/history/1400.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/1400.html	(from https://www.computerhope.com/history/)
22:47:44	10002/10002	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:23%20GMT	https://www.computerhope.com/history/1500.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/1500.html	(from https://www.computerhope.com/history/)
22:47:44	13924/13924	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:23%20GMT	https://www.computerhope.com/history/1600.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/1600.html	(from https://www.computerhope.com/history/)
22:47:44	14500/14500	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:23%20GMT	https://www.computerhope.com/history/1700.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/1700.html	(from https://www.computerhope.com/history/)
22:47:45	41639/41639	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:24%20GMT	https://www.computerhope.com/history/1800.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/1800.html	(from https://www.computerhope.com/history/)
22:47:45	7612/7612	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:24%20GMT	https://www.computerhope.com/history/1900.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/1900.html	(from https://www.computerhope.com/history/)
22:47:45	9274/9274	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:13:39%20GMT	https://www.computerhope.com/history/2000today.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/history/2000today.html	(from https://www.computerhope.com/history/)
22:47:45	15733/15733	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:10:26%20GMT	https://www.computerhope.com/comp/apple.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/comp/apple.html	(from https://www.computerhope.com/history/)
22:47:46	10669/10669	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:10:50%20GMT	https://www.computerhope.com/comp/compaq.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/comp/compaq.html	(from https://www.computerhope.com/history/)
22:47:46	12907/12907	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:11:21%20GMT	https://www.computerhope.com/comp/hp.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/comp/hp.html	(from https://www.computerhope.com/history/)
22:47:46	15852/15852	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:11:23%20GMT	https://www.computerhope.com/comp/ibm.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/comp/ibm.html	(from https://www.computerhope.com/history/)
22:47:47	25020/25020	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:11:49%20GMT	https://www.computerhope.com/comp/msoft.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/comp/msoft.html	(from https://www.computerhope.com/history/)
22:47:47	40435/40435	---MCZ	200	added ('OK')	text/css	date:Mon,%2030%20Dec%202019%2016:41:47%20GMT	https://www.computerhope.com/forum/Themes/default/css/index.css?fin20	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/css/index7b35.css	(from https://www.computerhope.com/forum/)
22:47:47	36351/36351	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2001%20Jun%202015%2006:00:30%20GMT	https://www.computerhope.com/forum/Themes/default/scripts/script.js?fin20	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/scripts/script7b35.js	(from https://www.computerhope.com/forum/)
22:47:48	2651/2651	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2013%20Sep%202012%2005:56:40%20GMT	https://www.computerhope.com/forum/Themes/default/scripts/theme.js?fin20	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/scripts/theme7b35.js	(from https://www.computerhope.com/forum/)
22:47:48	258/258	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Feb%202020%2017:17:47%20GMT	https://www.computerhope.com/forum/Themes/default	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default	(from https://www.computerhope.com/forum/)
22:47:49	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2019%20Feb%202020%2017:17:48%20GMT	https://www.computerhope.com/forum/Themes/default/	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/index.html	(from https://www.computerhope.com/forum/)
22:47:49	265/265	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Feb%202020%2017:17:48%20GMT	https://www.computerhope.com/forum/Themes/default/images	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/images	(from https://www.computerhope.com/forum/)
22:47:49	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2019%20Feb%202020%2017:17:48%20GMT	https://www.computerhope.com/forum/Themes/default/images/	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/images/index.html	(from https://www.computerhope.com/forum/)
22:47:49	36313/36313	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:48%20GMT	https://www.computerhope.com/forum/index.php	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index-2.html	(from https://www.computerhope.com/forum/)
22:47:50	11210/11210	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:49%20GMT	https://www.computerhope.com/forum/index.php?action=help	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index0615.html	(from https://www.computerhope.com/forum/)
22:47:51	10081/10081	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:50%20GMT	https://www.computerhope.com/forum/index.php?action=search	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexfff1.html	(from https://www.computerhope.com/forum/)
22:47:51	3933/3933	---MCZ	200	added ('OK')	application/rss+xml	date:Wed,%2019%20Feb%202020%2017:17:50%20GMT	https://www.computerhope.com/forum/index.php?type=rss;action=.xml	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexb599.php	(from https://www.computerhope.com/forum/)
22:47:51	36269/36269	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2015%20Apr%202013%2017:09:04%20GMT	https://www.computerhope.com/cdn/overlib/overlib.js	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/cdn/overlib/overlib.js	(from https://www.computerhope.com/forum/)
22:47:52	11979/11979	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:51%20GMT	https://www.computerhope.com/forum/index.php?action=register	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index0ddc-2.html	(from https://www.computerhope.com/forum/)
22:47:52	638/638	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Sep%202012%2005:56:29%20GMT	https://www.computerhope.com/forum/Themes/default/images/upshrink.png	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/images/upshrink.png	(from https://www.computerhope.com/forum/)
22:47:52	12325/12325	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Jan%202020%2008:09:29%20GMT	https://www.computerhope.com/network.htm	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/network.html	(from https://www.computerhope.com/forum/)
22:47:53	7483/7483	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:52%20GMT	https://www.computerhope.com/cgi-bin/mail.cgi	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/cgi-bin/mail.html	(from https://www.computerhope.com/forum/)
22:47:53	3011/3011	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2013%20Sep%202012%2005:56:39%20GMT	https://www.computerhope.com/forum/Themes/default/scripts/sha1.js	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/scripts/sha1.js	(from https://www.computerhope.com/forum/)
22:47:54	9910/9910	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:53%20GMT	https://www.computerhope.com/forum/index.php?action=login	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index456e.html	(from https://www.computerhope.com/forum/)
22:47:54	9167/9167	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:53%20GMT	https://www.computerhope.com/forum/index.php?action=activate	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexc0d0.html	(from https://www.computerhope.com/forum/)
22:47:55	17820/17820	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:54%20GMT	https://www.computerhope.com/forum/index.php?board=1.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexd0e9.html	(from https://www.computerhope.com/forum/)
22:47:55	780/780	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Sep%202012%2005:56:26%20GMT	https://www.computerhope.com/forum/Themes/default/images/off.png	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/Themes/default/images/off.png	(from https://www.computerhope.com/forum/)
22:47:56	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:55%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=140339	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index2e27.html	(from https://www.computerhope.com/forum/)
22:47:56	25201/25201	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:56%20GMT	https://www.computerhope.com/forum/index.php?topic=176023.msg998491	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index5b61.html	(from https://www.computerhope.com/forum/)
22:47:57	42583/42583	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:56%20GMT	https://www.computerhope.com/forum/index.php?board=59.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index786c.html	(from https://www.computerhope.com/forum/)
22:47:58	42175/42175	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:57%20GMT	https://www.computerhope.com/forum/index.php?board=57.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index84c1.html	(from https://www.computerhope.com/forum/)
22:47:59	42116/42116	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:58%20GMT	https://www.computerhope.com/forum/index.php?board=49.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index00f9.html	(from https://www.computerhope.com/forum/)
22:47:59	42492/42492	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:58%20GMT	https://www.computerhope.com/forum/index.php?board=50.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index6cbf.html	(from https://www.computerhope.com/forum/)
22:48:00	42672/42672	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:17:59%20GMT	https://www.computerhope.com/forum/index.php?board=47.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexfb32.html	(from https://www.computerhope.com/forum/)
22:48:01	42534/42534	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:00%20GMT	https://www.computerhope.com/forum/index.php?board=51.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index890e.html	(from https://www.computerhope.com/forum/)
22:48:01	43489/43489	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:00%20GMT	https://www.computerhope.com/forum/index.php?board=48.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexd956.html	(from https://www.computerhope.com/forum/)
22:48:02	43331/43331	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:01%20GMT	https://www.computerhope.com/forum/index.php?board=2.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index9c2d.html	(from https://www.computerhope.com/forum/)
22:48:02	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:01%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=5759	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexc4dc.html	(from https://www.computerhope.com/forum/)
22:48:03	20118/20118	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:02%20GMT	https://www.computerhope.com/forum/index.php?topic=175962.msg998385	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexcecb.html	(from https://www.computerhope.com/forum/)
22:48:04	41643/41643	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:03%20GMT	https://www.computerhope.com/forum/index.php?board=5.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index4eb9.html	(from https://www.computerhope.com/forum/)
22:48:05	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:04%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=72918	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index6b8c.html	(from https://www.computerhope.com/forum/)
22:48:05	17276/17276	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:05%20GMT	https://www.computerhope.com/forum/index.php?topic=176030.msg998489	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index0d26.html	(from https://www.computerhope.com/forum/)
22:48:06	42549/42549	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:05%20GMT	https://www.computerhope.com/forum/index.php?board=4.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexfc47.html	(from https://www.computerhope.com/forum/)
22:48:07	30518/30518	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:06%20GMT	https://www.computerhope.com/forum/index.php?topic=175378.msg997482	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index1d5f.html	(from https://www.computerhope.com/forum/)
22:48:08	43889/43889	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:06%20GMT	https://www.computerhope.com/forum/index.php?board=7.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index8b25.html	(from https://www.computerhope.com/forum/)
22:48:08	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:07%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=1745	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index5ea4.html	(from https://www.computerhope.com/forum/)
22:48:09	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:08%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=37166	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexce22.html	(from https://www.computerhope.com/forum/)
22:48:09	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:08%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=89015	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexec1a.html	(from https://www.computerhope.com/forum/)
22:48:10	10086/10086	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:09%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=191074	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index33e8.html	(from https://www.computerhope.com/forum/)
22:48:11	17981/17981	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:10%20GMT	https://www.computerhope.com/forum/index.php?topic=176031.msg998492	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexb678.html	(from https://www.computerhope.com/forum/)
22:48:11	42751/42751	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:10%20GMT	https://www.computerhope.com/forum/index.php?board=53.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexfce1.html	(from https://www.computerhope.com/forum/)
22:48:12	43084/43084	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:11%20GMT	https://www.computerhope.com/forum/index.php?board=9.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/indexe99d.html	(from https://www.computerhope.com/forum/)
22:48:13	10085/10085	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:12%20GMT	https://www.computerhope.com/forum/index.php?action=profile;u=190926	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index370c.html	(from https://www.computerhope.com/forum/)
22:48:13	42226/42226	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:12%20GMT	https://www.computerhope.com/forum/index.php?topic=174127.msg998477	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index9b27.html	(from https://www.computerhope.com/forum/)
22:48:14	41701/41701	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Feb%202020%2017:18:13%20GMT	https://www.computerhope.com/forum/index.php?board=3.0	C:/My%20Web%20Sites/COMPUTER%20HOPE/www.computerhope.com/forum/index1d3e.html	(from https://www.computerhope.com/forum/)
